account_id,district_id,frequency,date
4626,9,POPLATEKMESICNE,960615
1444,70,POPLATEKMESICNE,960616
4447,62,POPLATEKMESICNE,960616
3515,68,POPLATEKMESICNE,960616
8158,48,POPLATEKTYDNE,960616
848,31,POPLATEKMESICNE,960616
1086,37,POPLATEKMESICNE,960617
2602,46,POPLATEKMESICNE,960617
4768,39,POPLATEKMESICNE,960617
507,52,POPLATEKMESICNE,960617
3647,77,POPLATEKMESICNE,960617
3180,1,POPLATEKMESICNE,960618
1271,17,POPLATEKMESICNE,960618
2870,1,POPLATEKMESICNE,960618
3645,36,POPLATEKMESICNE,960618
3239,5,POPLATEKMESICNE,960619
3485,53,POPLATEKMESICNE,960619
567,15,POPLATEKMESICNE,960619
373,67,POPLATEKMESICNE,960620
2977,28,POPLATEKMESICNE,960620
488,25,POPLATEKMESICNE,960620
3120,1,POPLATEKMESICNE,960620
3801,1,POPLATEKMESICNE,960620
72,1,POPLATEKTYDNE,960620
10361,21,POPLATEKMESICNE,960621
587,19,POPLATEKMESICNE,960621
1097,67,POPLATEKMESICNE,960622
3206,38,POPLATEKMESICNE,960622
3696,1,POPLATEKMESICNE,960622
2387,70,POPLATEKMESICNE,960622
3585,1,POPLATEKMESICNE,960623
2706,47,POPLATEKMESICNE,960623
2773,38,POPLATEKMESICNE,960623
1781,10,POPLATEKMESICNE,960623
962,64,POPLATEKMESICNE,960624
2395,3,POPLATEKMESICNE,960624
3227,1,POPLATEKMESICNE,960624
2295,57,POPLATEKMESICNE,960625
9631,11,POPLATEKMESICNE,960625
140,24,POPLATEKMESICNE,960625
788,12,POPLATEKMESICNE,960625
2040,75,POPLATEKMESICNE,960625
1029,26,POPLATEKMESICNE,960625
3318,62,POPLATEKMESICNE,960625
2420,35,POPLATEKMESICNE,960625
3432,1,POPLATEKMESICNE,960625
6688,16,POPLATEKMESICNE,960625
3899,22,POPLATEKMESICNE,960625
1275,32,POPLATEKMESICNE,960626
1087,55,POPLATEKMESICNE,960626
1396,46,POPLATEKMESICNE,960626
3573,59,POPLATEKMESICNE,960627
3149,57,POPLATEKMESICNE,960627
1007,1,POPLATEKMESICNE,960628
4379,44,POPLATEKMESICNE,960628
2950,62,POPLATEKMESICNE,960628
3793,5,POPLATEKMESICNE,960628
3588,33,POPLATEKMESICNE,960628
878,52,POPLATEKMESICNE,960629
3864,33,POPLATEKMESICNE,960701
1266,57,POPLATEKMESICNE,960701
3089,12,POPLATEKTYDNE,960702
7181,77,POPLATEKPOOBRATU,960702
1241,53,POPLATEKMESICNE,960702
1004,70,POPLATEKMESICNE,960702
2344,13,POPLATEKMESICNE,960702
2530,74,POPLATEKMESICNE,960702
170,59,POPLATEKMESICNE,960702
2319,58,POPLATEKMESICNE,960702
7033,75,POPLATEKMESICNE,960703
88,31,POPLATEKMESICNE,960703
1480,41,POPLATEKTYDNE,960703
2526,16,POPLATEKMESICNE,960704
2604,68,POPLATEKMESICNE,960704
5269,49,POPLATEKMESICNE,960704
3563,1,POPLATEKMESICNE,960704
3550,68,POPLATEKMESICNE,960704
1903,11,POPLATEKMESICNE,960705
3153,2,POPLATEKMESICNE,960705
265,19,POPLATEKMESICNE,960705
2812,18,POPLATEKMESICNE,960705
1609,41,POPLATEKMESICNE,960705
2737,69,POPLATEKMESICNE,960706
7101,54,POPLATEKMESICNE,960706
313,73,POPLATEKMESICNE,960706
2593,5,POPLATEKMESICNE,960706
1232,48,POPLATEKMESICNE,960706
2108,74,POPLATEKMESICNE,960706
3694,70,POPLATEKMESICNE,960706
1289,72,POPLATEKMESICNE,960707
2445,52,POPLATEKMESICNE,960707
7733,19,POPLATEKTYDNE,960708
1758,21,POPLATEKMESICNE,960708
9859,27,POPLATEKMESICNE,960708
10711,36,POPLATEKMESICNE,960708
725,70,POPLATEKMESICNE,960708
1739,3,POPLATEKMESICNE,960708
10202,70,POPLATEKMESICNE,960708
506,67,POPLATEKMESICNE,960708
955,59,POPLATEKMESICNE,960708
932,20,POPLATEKMESICNE,960708
413,18,POPLATEKMESICNE,960709
3334,67,POPLATEKMESICNE,960709
2625,48,POPLATEKTYDNE,960709
2147,28,POPLATEKMESICNE,960710
984,2,POPLATEKMESICNE,960710
3848,20,POPLATEKMESICNE,960710
2825,54,POPLATEKMESICNE,960710
5602,19,POPLATEKPOOBRATU,960710
1094,35,POPLATEKMESICNE,960710
690,10,POPLATEKMESICNE,960711
2945,6,POPLATEKMESICNE,960711
573,1,POPLATEKTYDNE,960711
2131,70,POPLATEKMESICNE,960711
2821,54,POPLATEKMESICNE,960712
2112,44,POPLATEKMESICNE,960712
2506,22,POPLATEKPOOBRATU,960712
1078,1,POPLATEKMESICNE,960712
1895,35,POPLATEKMESICNE,960712
2961,9,POPLATEKMESICNE,960712
3426,9,POPLATEKTYDNE,960713
3204,61,POPLATEKMESICNE,960713
2887,76,POPLATEKMESICNE,960713
2468,4,POPLATEKMESICNE,960713
3350,74,POPLATEKMESICNE,960713
858,52,POPLATEKMESICNE,960713
2359,54,POPLATEKMESICNE,960714
3726,54,POPLATEKMESICNE,960714
584,31,POPLATEKMESICNE,960714
392,1,POPLATEKMESICNE,960714
869,16,POPLATEKMESICNE,960715
526,67,POPLATEKMESICNE,960716
571,72,POPLATEKMESICNE,960716
3946,70,POPLATEKMESICNE,960716
2573,4,POPLATEKMESICNE,960716
593,48,POPLATEKMESICNE,960716
4086,66,POPLATEKMESICNE,960717
6461,50,POPLATEKMESICNE,960717
110,36,POPLATEKMESICNE,960717
9138,26,POPLATEKMESICNE,960718
5837,5,POPLATEKMESICNE,960718
971,12,POPLATEKMESICNE,960718
81,74,POPLATEKMESICNE,960718
4537,53,POPLATEKTYDNE,960718
2266,50,POPLATEKMESICNE,960719
137,70,POPLATEKMESICNE,960719
3562,50,POPLATEKMESICNE,960719
1893,48,POPLATEKMESICNE,960720
2882,44,POPLATEKMESICNE,960720
5250,8,POPLATEKTYDNE,960720
7674,1,POPLATEKMESICNE,960721
11123,39,POPLATEKMESICNE,960721
1765,18,POPLATEKMESICNE,960721
847,2,POPLATEKMESICNE,960721
4618,3,POPLATEKMESICNE,960721
3543,74,POPLATEKMESICNE,960721
1471,1,POPLATEKMESICNE,960721
3472,55,POPLATEKMESICNE,960721
2407,1,POPLATEKMESICNE,960721
378,68,POPLATEKMESICNE,960722
1188,16,POPLATEKMESICNE,960722
2652,1,POPLATEKMESICNE,960722
3526,1,POPLATEKMESICNE,960722
113,55,POPLATEKMESICNE,960722
3733,33,POPLATEKMESICNE,960722
683,74,POPLATEKMESICNE,960722
3494,60,POPLATEKMESICNE,960722
3518,9,POPLATEKMESICNE,960722
4320,61,POPLATEKMESICNE,960723
6495,6,POPLATEKMESICNE,960723
3511,70,POPLATEKMESICNE,960723
303,71,POPLATEKMESICNE,960725
3932,74,POPLATEKMESICNE,960725
2717,74,POPLATEKMESICNE,960725
2983,42,POPLATEKMESICNE,960725
1490,5,POPLATEKMESICNE,960725
3443,45,POPLATEKMESICNE,960726
11027,32,POPLATEKTYDNE,960726
3491,51,POPLATEKMESICNE,960727
6453,34,POPLATEKMESICNE,960727
7907,70,POPLATEKMESICNE,960727
2291,49,POPLATEKMESICNE,960727
1900,27,POPLATEKMESICNE,960727
4389,77,POPLATEKMESICNE,960728
3192,18,POPLATEKMESICNE,960728
836,46,POPLATEKMESICNE,960728
3880,3,POPLATEKMESICNE,960728
7424,68,POPLATEKMESICNE,960728
1187,55,POPLATEKMESICNE,960728
25,68,POPLATEKMESICNE,960728
10954,25,POPLATEKMESICNE,960729
1571,66,POPLATEKMESICNE,960729
1160,39,POPLATEKTYDNE,960729
1985,20,POPLATEKMESICNE,960729
3359,8,POPLATEKMESICNE,960730
9646,1,POPLATEKTYDNE,960730
1906,1,POPLATEKMESICNE,960801
194,44,POPLATEKMESICNE,960801
371,12,POPLATEKMESICNE,960802
9159,64,POPLATEKMESICNE,960802
3040,17,POPLATEKMESICNE,960803
4071,64,POPLATEKMESICNE,960803
2278,1,POPLATEKMESICNE,960803
2350,18,POPLATEKMESICNE,960804
4438,48,POPLATEKMESICNE,960804
2004,42,POPLATEKMESICNE,960804
2101,9,POPLATEKMESICNE,960804
3397,49,POPLATEKMESICNE,960804
1267,43,POPLATEKMESICNE,960805
2102,41,POPLATEKMESICNE,960805
1654,30,POPLATEKMESICNE,960805
2383,68,POPLATEKMESICNE,960805
2134,52,POPLATEKMESICNE,960806
1738,15,POPLATEKMESICNE,960806
1576,35,POPLATEKTYDNE,960806
3614,19,POPLATEKMESICNE,960807
2066,25,POPLATEKMESICNE,960807
2117,48,POPLATEKMESICNE,960807
436,30,POPLATEKMESICNE,960807
2329,1,POPLATEKMESICNE,960807
4442,54,POPLATEKMESICNE,960808
1325,26,POPLATEKMESICNE,960808
715,32,POPLATEKMESICNE,960808
9491,7,POPLATEKTYDNE,960808
2917,68,POPLATEKMESICNE,960808
503,1,POPLATEKMESICNE,960808
2794,74,POPLATEKMESICNE,960808
2191,1,POPLATEKMESICNE,960808
2947,57,POPLATEKMESICNE,960809
2086,70,POPLATEKTYDNE,960809
3020,3,POPLATEKMESICNE,960809
1211,49,POPLATEKMESICNE,960809
2724,11,POPLATEKMESICNE,960809
963,7,POPLATEKMESICNE,960809
3749,68,POPLATEKMESICNE,960810
1223,70,POPLATEKMESICNE,960810
613,74,POPLATEKPOOBRATU,960810
2149,7,POPLATEKMESICNE,960811
416,6,POPLATEKMESICNE,960811
1501,50,POPLATEKMESICNE,960811
2114,30,POPLATEKMESICNE,960811
176,71,POPLATEKTYDNE,960812
3066,74,POPLATEKMESICNE,960812
911,60,POPLATEKMESICNE,960812
779,16,POPLATEKMESICNE,960813
916,1,POPLATEKMESICNE,960813
271,1,POPLATEKMESICNE,960813
2439,74,POPLATEKMESICNE,960813
2210,31,POPLATEKMESICNE,960813
1885,47,POPLATEKMESICNE,960813
447,5,POPLATEKMESICNE,960814
3549,27,POPLATEKMESICNE,960814
1563,47,POPLATEKMESICNE,960814
753,31,POPLATEKMESICNE,960814
2764,53,POPLATEKMESICNE,960815
2973,23,POPLATEKMESICNE,960815
2209,65,POPLATEKMESICNE,960815
2013,54,POPLATEKMESICNE,960815
1935,38,POPLATEKMESICNE,960815
382,14,POPLATEKMESICNE,960816
42,39,POPLATEKMESICNE,960816
945,18,POPLATEKMESICNE,960816
8038,47,POPLATEKMESICNE,960817
967,15,POPLATEKMESICNE,960817
3741,65,POPLATEKMESICNE,960818
3311,8,POPLATEKMESICNE,960818
656,3,POPLATEKMESICNE,960818
1667,56,POPLATEKMESICNE,960818
3789,6,POPLATEKMESICNE,960818
7637,46,POPLATEKMESICNE,960819
4010,30,POPLATEKMESICNE,960819
4144,1,POPLATEKMESICNE,960819
3347,4,POPLATEKMESICNE,960819
2976,13,POPLATEKMESICNE,960819
4480,58,POPLATEKMESICNE,960819
4969,60,POPLATEKTYDNE,960819
1274,54,POPLATEKTYDNE,960819
7099,1,POPLATEKMESICNE,960820
166,17,POPLATEKMESICNE,960820
1367,74,POPLATEKMESICNE,960820
2795,11,POPLATEKMESICNE,960820
2034,54,POPLATEKMESICNE,960821
2622,1,POPLATEKMESICNE,960821
10562,51,POPLATEKMESICNE,960821
1593,16,POPLATEKMESICNE,960822
3004,11,POPLATEKMESICNE,960822
617,74,POPLATEKMESICNE,960823
2746,24,POPLATEKMESICNE,960823
3427,36,POPLATEKMESICNE,960823
58,29,POPLATEKMESICNE,960823
918,60,POPLATEKMESICNE,960823
324,1,POPLATEKMESICNE,960823
9826,68,POPLATEKMESICNE,960823
2094,73,POPLATEKMESICNE,960823
20,74,POPLATEKMESICNE,960824
2930,1,POPLATEKMESICNE,960824
182,47,POPLATEKMESICNE,960824
1517,5,POPLATEKMESICNE,960824
4186,1,POPLATEKMESICNE,960825
3467,17,POPLATEKMESICNE,960825
1350,21,POPLATEKTYDNE,960825
10220,44,POPLATEKMESICNE,960826
2792,1,POPLATEKMESICNE,960826
1504,1,POPLATEKMESICNE,960826
3161,48,POPLATEKMESICNE,960826
987,15,POPLATEKMESICNE,960827
2360,26,POPLATEKMESICNE,960827
399,1,POPLATEKMESICNE,960827
637,49,POPLATEKMESICNE,960827
3353,74,POPLATEKMESICNE,960827
4588,12,POPLATEKMESICNE,960827
10,54,POPLATEKMESICNE,960828
2113,7,POPLATEKMESICNE,960828
2677,5,POPLATEKMESICNE,960828
6062,24,POPLATEKMESICNE,960828
2065,61,POPLATEKMESICNE,960828
1894,6,POPLATEKMESICNE,960829
1117,68,POPLATEKMESICNE,960829
833,31,POPLATEKMESICNE,960829
3155,28,POPLATEKMESICNE,960829
242,69,POPLATEKMESICNE,960829
812,1,POPLATEKMESICNE,960830
3774,72,POPLATEKMESICNE,960830
3272,53,POPLATEKMESICNE,960830
7990,9,POPLATEKMESICNE,960830
7262,70,POPLATEKMESICNE,960830
3504,70,POPLATEKMESICNE,960830
2347,38,POPLATEKMESICNE,960830
269,3,POPLATEKMESICNE,960830
1258,3,POPLATEKMESICNE,960901
3418,42,POPLATEKPOOBRATU,960902
871,1,POPLATEKMESICNE,960902
2953,1,POPLATEKMESICNE,960902
3126,17,POPLATEKMESICNE,960903
1293,40,POPLATEKMESICNE,960903
406,63,POPLATEKMESICNE,960903
4456,14,POPLATEKMESICNE,960903
174,52,POPLATEKMESICNE,960904
694,67,POPLATEKMESICNE,960904
2885,1,POPLATEKMESICNE,960904
2872,1,POPLATEKMESICNE,960904
920,58,POPLATEKMESICNE,960905
1525,57,POPLATEKMESICNE,960905
1997,74,POPLATEKMESICNE,960905
1679,68,POPLATEKMESICNE,960905
7082,57,POPLATEKMESICNE,960906
1910,60,POPLATEKMESICNE,960906
5362,76,POPLATEKTYDNE,960906
1408,10,POPLATEKMESICNE,960907
125,2,POPLATEKPOOBRATU,960907
2655,1,POPLATEKMESICNE,960907
2314,2,POPLATEKMESICNE,960907
297,74,POPLATEKMESICNE,960908
2914,4,POPLATEKMESICNE,960908
4405,41,POPLATEKMESICNE,960908
2084,44,POPLATEKMESICNE,960908
2045,34,POPLATEKMESICNE,960909
2058,34,POPLATEKMESICNE,960909
1190,52,POPLATEKMESICNE,960909
1067,34,POPLATEKMESICNE,960910
2629,66,POPLATEKMESICNE,960910
1774,61,POPLATEKMESICNE,960910
2156,1,POPLATEKMESICNE,960911
2349,72,POPLATEKMESICNE,960911
2614,44,POPLATEKMESICNE,960911
339,46,POPLATEKTYDNE,960911
2164,63,POPLATEKMESICNE,960912
3508,42,POPLATEKMESICNE,960912
164,60,POPLATEKMESICNE,960913
1799,9,POPLATEKMESICNE,960913
1600,1,POPLATEKMESICNE,960913
3044,72,POPLATEKMESICNE,960914
3499,51,POPLATEKMESICNE,960914
1474,63,POPLATEKMESICNE,960914
2026,64,POPLATEKMESICNE,960914
1556,54,POPLATEKMESICNE,960915
6075,19,POPLATEKMESICNE,960915
1066,16,POPLATEKTYDNE,960915
2275,1,POPLATEKMESICNE,960916
5305,47,POPLATEKMESICNE,960916
1329,53,POPLATEKMESICNE,960916
3098,1,POPLATEKMESICNE,960916
4349,74,POPLATEKMESICNE,960916
2990,30,POPLATEKMESICNE,960916
3800,30,POPLATEKMESICNE,960916
3191,72,POPLATEKMESICNE,960917
2076,18,POPLATEKMESICNE,960917
1002,50,POPLATEKMESICNE,960917
8381,14,POPLATEKMESICNE,960917
1957,33,POPLATEKMESICNE,960918
3569,1,POPLATEKMESICNE,960918
10789,75,POPLATEKMESICNE,960918
831,44,POPLATEKMESICNE,960918
6083,6,POPLATEKTYDNE,960919
1669,39,POPLATEKMESICNE,960919
8268,59,POPLATEKMESICNE,960919
1063,68,POPLATEKMESICNE,960919
1532,54,POPLATEKMESICNE,960919
3179,71,POPLATEKMESICNE,960920
2906,49,POPLATEKMESICNE,960920
1538,22,POPLATEKMESICNE,960920
2640,1,POPLATEKMESICNE,960921
2921,54,POPLATEKMESICNE,960921
3431,64,POPLATEKMESICNE,960921
3967,54,POPLATEKMESICNE,960922
1173,11,POPLATEKMESICNE,960922
7632,68,POPLATEKMESICNE,960922
2339,63,POPLATEKMESICNE,960922
1100,35,POPLATEKMESICNE,960923
1484,70,POPLATEKMESICNE,960923
2801,11,POPLATEKMESICNE,960923
1113,8,POPLATEKMESICNE,960923
770,7,POPLATEKMESICNE,960924
2332,77,POPLATEKMESICNE,960924
1463,32,POPLATEKMESICNE,960925
3894,52,POPLATEKMESICNE,960925
2091,1,POPLATEKMESICNE,960925
1377,1,POPLATEKMESICNE,960925
9241,74,POPLATEKMESICNE,960925
1308,54,POPLATEKMESICNE,960925
1370,52,POPLATEKMESICNE,960925
3399,63,POPLATEKMESICNE,960926
1374,53,POPLATEKMESICNE,960926
2955,67,POPLATEKMESICNE,960927
3446,6,POPLATEKPOOBRATU,960927
3339,1,POPLATEKMESICNE,960927
1631,10,POPLATEKMESICNE,960927
2869,68,POPLATEKMESICNE,960927
2083,1,POPLATEKMESICNE,960928
1823,3,POPLATEKMESICNE,960928
2561,59,POPLATEKMESICNE,960929
972,46,POPLATEKMESICNE,960929
698,71,POPLATEKMESICNE,960929
2294,46,POPLATEKMESICNE,960929
2373,14,POPLATEKMESICNE,960929
241,15,POPLATEKMESICNE,960929
2483,1,POPLATEKMESICNE,960929
569,76,POPLATEKMESICNE,961001
1500,43,POPLATEKMESICNE,961001
3232,37,POPLATEKMESICNE,961002
618,1,POPLATEKMESICNE,961002
1502,1,POPLATEKMESICNE,961002
10857,50,POPLATEKMESICNE,961002
692,69,POPLATEKMESICNE,961002
3843,62,POPLATEKMESICNE,961002
3158,71,POPLATEKMESICNE,961003
3071,41,POPLATEKMESICNE,961003
1586,1,POPLATEKMESICNE,961003
3913,23,POPLATEKMESICNE,961004
822,40,POPLATEKMESICNE,961004
1155,43,POPLATEKMESICNE,961004
2807,42,POPLATEKMESICNE,961004
1751,53,POPLATEKMESICNE,961004
3904,18,POPLATEKMESICNE,961005
2252,1,POPLATEKMESICNE,961005
826,44,POPLATEKMESICNE,961005
1008,13,POPLATEKMESICNE,961005
1558,32,POPLATEKMESICNE,961006
2465,57,POPLATEKMESICNE,961006
814,76,POPLATEKMESICNE,961006
325,75,POPLATEKMESICNE,961006
261,54,POPLATEKMESICNE,961007
2240,36,POPLATEKMESICNE,961007
2657,55,POPLATEKMESICNE,961007
7636,40,POPLATEKMESICNE,961008
3175,50,POPLATEKMESICNE,961008
1812,31,POPLATEKMESICNE,961008
10607,52,POPLATEKMESICNE,961008
2999,66,POPLATEKMESICNE,961008
921,10,POPLATEKMESICNE,961008
2934,1,POPLATEKMESICNE,961008
3394,23,POPLATEKMESICNE,961009
1777,60,POPLATEKMESICNE,961010
1003,28,POPLATEKMESICNE,961010
4090,72,POPLATEKMESICNE,961011
3249,74,POPLATEKMESICNE,961011
472,8,POPLATEKMESICNE,961011
6950,36,POPLATEKMESICNE,961012
3271,8,POPLATEKMESICNE,961012
3329,3,POPLATEKMESICNE,961012
9677,8,POPLATEKMESICNE,961013
342,64,POPLATEKMESICNE,961013
536,14,POPLATEKMESICNE,961013
350,47,POPLATEKMESICNE,961013
2475,17,POPLATEKMESICNE,961013
10063,4,POPLATEKTYDNE,961013
581,26,POPLATEKMESICNE,961013
2988,66,POPLATEKPOOBRATU,961014
3314,25,POPLATEKMESICNE,961014
4949,33,POPLATEKMESICNE,961014
713,58,POPLATEKMESICNE,961015
11325,62,POPLATEKMESICNE,961015
8628,2,POPLATEKPOOBRATU,961015
4493,61,POPLATEKPOOBRATU,961015
410,49,POPLATEKMESICNE,961015
3776,1,POPLATEKMESICNE,961016
1577,67,POPLATEKMESICNE,961016
8784,1,POPLATEKMESICNE,961016
1645,50,POPLATEKMESICNE,961016
3454,32,POPLATEKMESICNE,961017
2046,68,POPLATEKMESICNE,961017
1492,24,POPLATEKMESICNE,961017
3143,38,POPLATEKMESICNE,961018
2709,2,POPLATEKMESICNE,961018
1541,60,POPLATEKMESICNE,961018
305,34,POPLATEKMESICNE,961018
3690,67,POPLATEKPOOBRATU,961018
3766,29,POPLATEKPOOBRATU,961018
1745,53,POPLATEKMESICNE,961019
1090,69,POPLATEKMESICNE,961019
329,3,POPLATEKMESICNE,961019
975,1,POPLATEKMESICNE,961019
5317,28,POPLATEKMESICNE,961020
6592,1,POPLATEKMESICNE,961020
1060,6,POPLATEKMESICNE,961020
473,73,POPLATEKMESICNE,961020
1464,73,POPLATEKMESICNE,961021
1819,55,POPLATEKTYDNE,961021
2502,32,POPLATEKMESICNE,961021
1888,6,POPLATEKMESICNE,961021
6902,60,POPLATEKMESICNE,961022
3877,59,POPLATEKMESICNE,961022
2290,37,POPLATEKMESICNE,961022
1330,68,POPLATEKMESICNE,961022
9037,1,POPLATEKMESICNE,961022
272,11,POPLATEKMESICNE,961023
366,1,POPLATEKMESICNE,961023
1226,1,POPLATEKMESICNE,961023
2759,46,POPLATEKMESICNE,961023
1176,19,POPLATEKMESICNE,961024
1785,52,POPLATEKMESICNE,961025
5912,45,POPLATEKMESICNE,961025
199,70,POPLATEKMESICNE,961026
778,68,POPLATEKMESICNE,961026
3811,1,POPLATEKMESICNE,961026
1855,34,POPLATEKMESICNE,961027
224,15,POPLATEKMESICNE,961027
281,1,POPLATEKMESICNE,961027
9201,69,POPLATEKMESICNE,961028
888,54,POPLATEKMESICNE,961028
4715,8,POPLATEKMESICNE,961028
3956,6,POPLATEKMESICNE,961028
4375,39,POPLATEKMESICNE,961028
2418,64,POPLATEKMESICNE,961029
806,13,POPLATEKMESICNE,961029
65,36,POPLATEKMESICNE,961029
2279,2,POPLATEKTYDNE,961030
1478,5,POPLATEKMESICNE,961030
3228,29,POPLATEKMESICNE,961030
221,19,POPLATEKMESICNE,961030
3022,64,POPLATEKMESICNE,961030
122,31,POPLATEKMESICNE,961030
6265,5,POPLATEKMESICNE,961101
1683,77,POPLATEKMESICNE,961101
6440,1,POPLATEKMESICNE,961101
926,36,POPLATEKMESICNE,961101
2685,67,POPLATEKMESICNE,961101
3557,72,POPLATEKMESICNE,961102
1663,55,POPLATEKMESICNE,961102
255,68,POPLATEKMESICNE,961103
2193,44,POPLATEKMESICNE,961103
9455,73,POPLATEKMESICNE,961103
2130,46,POPLATEKMESICNE,961104
714,23,POPLATEKMESICNE,961104
3615,46,POPLATEKMESICNE,961105
1324,42,POPLATEKMESICNE,961105
431,18,POPLATEKMESICNE,961105
11328,54,POPLATEKMESICNE,961105
3626,51,POPLATEKMESICNE,961105
1899,26,POPLATEKMESICNE,961105
91,17,POPLATEKMESICNE,961106
4753,1,POPLATEKMESICNE,961107
9528,19,POPLATEKMESICNE,961107
9333,36,POPLATEKMESICNE,961108
2107,70,POPLATEKMESICNE,961109
3224,55,POPLATEKMESICNE,961110
829,59,POPLATEKMESICNE,961110
511,14,POPLATEKMESICNE,961110
3560,57,POPLATEKMESICNE,961110
1555,34,POPLATEKMESICNE,961110
2160,72,POPLATEKMESICNE,961110
4383,73,POPLATEKMESICNE,961110
2517,55,POPLATEKPOOBRATU,961110
3819,69,POPLATEKMESICNE,961111
6157,34,POPLATEKMESICNE,961111
1326,52,POPLATEKMESICNE,961111
4286,43,POPLATEKMESICNE,961111
3498,31,POPLATEKMESICNE,961112
2258,3,POPLATEKMESICNE,961112
3177,74,POPLATEKMESICNE,961112
1638,6,POPLATEKTYDNE,961112
3589,5,POPLATEKMESICNE,961113
2967,38,POPLATEKMESICNE,961113
3437,1,POPLATEKMESICNE,961113
4102,60,POPLATEKMESICNE,961113
2032,36,POPLATEKMESICNE,961114
570,3,POPLATEKMESICNE,961114
993,6,POPLATEKMESICNE,961114
3884,1,POPLATEKMESICNE,961114
3765,32,POPLATEKMESICNE,961114
2385,60,POPLATEKMESICNE,961115
63,22,POPLATEKMESICNE,961116
1991,1,POPLATEKMESICNE,961116
3291,45,POPLATEKMESICNE,961116
3376,58,POPLATEKMESICNE,961117
1260,5,POPLATEKMESICNE,961117
1021,42,POPLATEKMESICNE,961117
48,21,POPLATEKMESICNE,961117
4069,38,POPLATEKMESICNE,961117
3564,14,POPLATEKMESICNE,961117
1320,58,POPLATEKMESICNE,961118
530,54,POPLATEKMESICNE,961119
508,74,POPLATEKMESICNE,961119
341,28,POPLATEKMESICNE,961119
3256,40,POPLATEKMESICNE,961119
4033,57,POPLATEKMESICNE,961119
5878,76,POPLATEKMESICNE,961119
77,63,POPLATEKMESICNE,961119
1546,15,POPLATEKMESICNE,961120
2826,35,POPLATEKMESICNE,961120
797,57,POPLATEKMESICNE,961120
513,58,POPLATEKMESICNE,961121
1549,21,POPLATEKMESICNE,961121
3093,16,POPLATEKMESICNE,961121
10905,32,POPLATEKMESICNE,961121
2234,3,POPLATEKMESICNE,961121
2285,36,POPLATEKMESICNE,961121
3809,1,POPLATEKMESICNE,961121
3517,26,POPLATEKMESICNE,961122
2264,41,POPLATEKMESICNE,961122
8688,66,POPLATEKMESICNE,961122
546,8,POPLATEKMESICNE,961123
3862,1,POPLATEKMESICNE,961123
2898,54,POPLATEKMESICNE,961123
3282,1,POPLATEKMESICNE,961124
330,42,POPLATEKMESICNE,961124
1242,74,POPLATEKPOOBRATU,961124
1393,1,POPLATEKMESICNE,961124
2303,41,POPLATEKMESICNE,961124
3708,64,POPLATEKMESICNE,961124
209,37,POPLATEKMESICNE,961124
8094,67,POPLATEKMESICNE,961124
2601,70,POPLATEKMESICNE,961124
7,60,POPLATEKMESICNE,961124
1347,8,POPLATEKMESICNE,961124
8523,54,POPLATEKMESICNE,961125
2398,70,POPLATEKMESICNE,961125
1712,44,POPLATEKMESICNE,961125
1943,9,POPLATEKMESICNE,961126
2090,40,POPLATEKMESICNE,961126
2636,18,POPLATEKMESICNE,961126
14,47,POPLATEKMESICNE,961127
549,5,POPLATEKMESICNE,961127
143,21,POPLATEKMESICNE,961127
79,3,POPLATEKMESICNE,961129
3799,74,POPLATEKMESICNE,961129
1460,54,POPLATEKMESICNE,961129
7745,2,POPLATEKMESICNE,961129
1435,1,POPLATEKMESICNE,961201
3507,9,POPLATEKMESICNE,961201
712,72,POPLATEKMESICNE,961201
10280,69,POPLATEKMESICNE,961201
1754,52,POPLATEKMESICNE,961201
805,10,POPLATEKMESICNE,961202
3377,74,POPLATEKMESICNE,961202
1296,50,POPLATEKMESICNE,961202
2916,6,POPLATEKMESICNE,961203
3018,34,POPLATEKMESICNE,961203
249,28,POPLATEKMESICNE,961203
3602,18,POPLATEKMESICNE,961203
3856,45,POPLATEKMESICNE,961203
2544,38,POPLATEKMESICNE,961204
599,54,POPLATEKMESICNE,961204
2590,47,POPLATEKMESICNE,961204
2589,10,POPLATEKMESICNE,961204
2545,1,POPLATEKMESICNE,961204
1735,42,POPLATEKMESICNE,961204
3312,30,POPLATEKMESICNE,961204
2060,13,POPLATEKMESICNE,961205
2115,8,POPLATEKMESICNE,961205
24,74,POPLATEKMESICNE,961205
1083,45,POPLATEKMESICNE,961206
2286,70,POPLATEKMESICNE,961206
7176,1,POPLATEKMESICNE,961207
8225,50,POPLATEKMESICNE,961207
664,1,POPLATEKMESICNE,961208
5133,68,POPLATEKTYDNE,961208
880,26,POPLATEKMESICNE,961208
1482,38,POPLATEKMESICNE,961208
3290,19,POPLATEKMESICNE,961209
2963,31,POPLATEKMESICNE,961209
1361,46,POPLATEKMESICNE,961209
3430,9,POPLATEKMESICNE,961210
11096,28,POPLATEKMESICNE,961210
3090,1,POPLATEKMESICNE,961210
5817,77,POPLATEKPOOBRATU,961210
1587,1,POPLATEKMESICNE,961211
905,35,POPLATEKMESICNE,961211
980,1,POPLATEKMESICNE,961211
1218,1,POPLATEKMESICNE,961212
561,11,POPLATEKMESICNE,961212
4631,77,POPLATEKPOOBRATU,961212
1055,29,POPLATEKMESICNE,961212
9153,9,POPLATEKMESICNE,961212
1368,22,POPLATEKMESICNE,961212
